K_p,K_i,K_d,total,tracking,overshoot_cost,control,omega_final,omega_max,omega_min,omega_abs_max,overshoot,overshoot_percent,settling_time,steady_state_error,steady_state_error_percent,voltage_max_abs,saturation_fraction,saturation_percent,valid,constraint_stable,constraint_overshoot,constraint_steady_state_error,constraint_settling_time,constraint_saturation,feasible,objective,penalized,trial,feasible_best_so_far
0.22952569507401863,0.8151675127147462,0.007223593505964503,0.03613971437834853,0.0008522267507627217,0.0,0.23752252218593933,12.599999809985437,12.599999809985437,0.00033715595371685615,12.599999809985437,0.0,0.0,2.193,4.2471043542716887e-08,4.247104354271689e-06,5.999935265628695,0.0,0.0,True,True,True,True,False,True,False,1000000.0,True,29,0.036767546958508694
0.8004403993268037,1.0644512266176063,0.005010447751033636,0.036785392144728285,0.00039410500826003383,0.0,0.24365952759848178,12.599611003705418,12.599611003705418,0.0011731836429815874,12.599611003705418,0.0,0.0,3.04,5.09448677963602e-05,0.00509448677963602,10.105554714702524,0.0,0.0,True,True,True,True,False,True,False,1000000.0,True,30,0.036767546958508694
0.398005733527119,2.937121312772076,0.004461562755740307,0.04097051872261423,0.00014961096517065043,0.008913310551717997,0.2576828300372156,12.599999999999934,13.789570167409535,0.0005868705582302023,13.789570167409535,0.09441033074678849,9.441033074678849,1.096,4.271715256652983e-14,4.271715256652983e-12,7.977778263689354,0.0,0.0,True,True,True,True,True,True,True,0.04097051872261423,False,31,0.036767546958508694
0.6953275939254272,1.555292312017568,0.006302825931188884,0.03761837701331774,0.00018941234069473918,0.0,0.250031530726006,12.599999726425029,12.599999726425029,0.0010200457335261958,12.599999726425029,0.0,0.0,1.707,5.558174618970822e-08,5.558174618970822e-06,8.808991747170603,0.0,0.0,True,True,True,True,True,True,True,0.03761837701331774,False,32,0.036767546958508694
0.6703563937194076,0.8067747176063536,0.001180059021205153,0.035916825935255345,0.0007189278440374563,0.0,0.2365697948588858,12.597899717323594,12.597899717323594,0.00098239910892407,12.597899717323594,0.0,0.0,3.837,0.0002520371016443177,0.025203710164431768,8.483720613857974,0.0,0.0,True,True,True,True,False,True,False,1000000.0,True,33,0.036767546958508694
1.450466963914369,3.6800324174766246,0.006997071338107496,0.03869812091806022,7.584770352473521e-05,0.0,0.2576840819729692,12.599999999563687,12.599999999563687,0.0013940249450132166,12.599999999563687,0.0,0.0,1.165,1.3365224271226562e-10,1.3365224271226562e-08,12.0,0.007899210078992101,0.7899210078992102,True,True,True,True,True,True,True,0.03869812091806022,False,34,0.036767546958508694
0.5456309498973755,3.8921173207170336,0.007787509039657946,0.0422287033585451,0.00010473917856781268,0.01234893081567943,0.2605241809832304,12.599999999999902,14.000184365109561,0.0008043513067403052,14.000184365109561,0.11112574326266363,11.112574326266362,0.932,7.61295788314393e-15,7.61295788314393e-13,9.004693918684904,0.0,0.0,True,True,False,True,True,True,False,1000000.0,True,35,0.036767546958508694
1.1319572459066942,2.0727652575032605,0.0027224156184515905,0.03809181933604839,0.00014040287236933123,0.0,0.2533838507508453,12.599998532298962,12.599998532298962,0.0013940249450132166,12.599998532298962,0.0,0.0,1.826,2.6618043881917797e-07,2.66180438819178e-05,12.0,0.004899510048995101,0.48995100489951005,True,True,True,True,True,True,True,0.03809181933604839,False,36,0.036767546958508694
0.3253082507995491,3.659108387903446,0.004557762898336111,0.04750173457179972,0.00018608713504176505,0.03327328523041368,0.26047840655447496,12.60000000001463,14.898361756377893,0.00048151814004255314,14.898361756377893,0.18240966320459473,18.240966320459474,1.434,2.8518986114466404e-12,2.8518986114466403e-10,9.124711403136866,0.0,0.0,True,True,False,True,True,True,False,1000000.0,True,37,0.036767546958508694
0.46307237423379943,1.5708481845272837,0.005792195689418959,0.03759120649081827,0.00022428059043082683,0.0,0.24971092091039848,12.599999999996012,12.599999999996012,0.0006801104547115951,12.599999999996012,0.0,0.0,1.159,1.7422395096276426e-12,1.7422395096276426e-10,6.140424909985017,0.0,0.0,True,True,True,True,True,True,True,0.03759120649081827,False,38,0.036767546958508694
